"date","geography","geography code","Rural Urban","Variable: All usual residents; measures: Value","Variable: Males; measures: Value","Variable: Females; measures: Value","Variable: Lives in a household; measures: Value","Variable: Lives in a communal establishment; measures: Value","Variable: Schoolchild or full-time student aged 4 and over at their non term-time address; measures: Value","Variable: Area (Hectares); measures: Value","Variable: Density (number of persons per hectare); measures: Value"
"2011","Harrow","E09000015","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Harrow","E09000015","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Harrow","E09000015","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Havering","E09000016","Total",237232,114209,123023,235671,1561,2383,11236.35,21.1
"2011","Havering","E09000016","Urban (total)",235372,113306,122066,233929,1443,2374,7999.77,29.4
"2011","Havering","E09000016","Urban major conurbation",234684,112986,121698,233263,1421,2370,7532.76,31.2
"2011","Havering","E09000016","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Havering","E09000016","Urban city and town",688,320,368,666,22,4,467.01,1.5
"2011","Havering","E09000016","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Havering","E09000016","Rural (total)",1860,903,957,1742,118,9,3236.58,0.6
"2011","Havering","E09000016","Rural town and fringe",512,245,267,512,0,0,103.91,4.9
"2011","Havering","E09000016","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Havering","E09000016","Rural village",259,125,134,255,4,0,933.22,0.3
"2011","Havering","E09000016","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Havering","E09000016","Rural hamlet and isolated dwellings",1089,533,556,975,114,9,2199.45,0.5
"2011","Havering","E09000016","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Hillingdon","E09000017","Total",273936,135811,138125,267227,6709,3371,11569.87,23.7
"2011","Hillingdon","E09000017","Urban (total)",266537,132246,134291,260046,6491,3304,10047.43,26.5
"2011","Hillingdon","E09000017","Urban major conurbation",263476,130512,132964,257268,6208,3262,8261.37,31.9
"2011","Hillingdon","E09000017","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Hillingdon","E09000017","Urban city and town",3061,1734,1327,2778,283,42,1786.06,1.7
"2011","Hillingdon","E09000017","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Hillingdon","E09000017","Rural (total)",7399,3565,3834,7181,218,67,1522.44,4.9
"2011","Hillingdon","E09000017","Rural town and fringe",6416,3086,3330,6248,168,51,874.79,7.3
"2011","Hillingdon","E09000017","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Hillingdon","E09000017","Rural village",865,425,440,815,50,9,70.97,12.2
"2011","Hillingdon","E09000017","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Hillingdon","E09000017","Rural hamlet and isolated dwellings",118,54,64,118,0,7,576.68,0.2
"2011","Hillingdon","E09000017","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Hounslow","E09000018","Total",253957,127397,126560,251961,1996,2897,5598.62,45.4
"2011","Hounslow","E09000018","Urban (total)",253957,127397,126560,251961,1996,2897,5598.62,45.4
"2011","Hounslow","E09000018","Urban major conurbation",253957,127397,126560,251961,1996,2897,5598.62,45.4
"2011","Hounslow","E09000018","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Hounslow","E09000018","Urban city and town",0,0,0,0,0,0,0.00,
"2011","Hounslow","E09000018","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Hounslow","E09000018","Rural (total)",0,0,0,0,0,0,0.00,
"2011","Hounslow","E09000018","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Hounslow","E09000018","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Hounslow","E09000018","Rural village",0,0,0,0,0,0,0.00,
"2011","Hounslow","E09000018","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Hounslow","E09000018","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Hounslow","E09000018","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Kingston upon Thames","E09000021","Total",160060,78103,81957,156358,3702,2639,3724.69,43.0
"2011","Kingston upon Thames","E09000021","Urban (total)",159636,77904,81732,155934,3702,2637,3397.38,47.0
"2011","Kingston upon Thames","E09000021","Urban major conurbation",156986,76635,80351,153645,3341,2550,3298.59,47.6
"2011","Kingston upon Thames","E09000021","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Kingston upon Thames","E09000021","Urban city and town",2650,1269,1381,2289,361,87,98.79,26.8
"2011","Kingston upon Thames","E09000021","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Kingston upon Thames","E09000021","Rural (total)",424,199,225,424,0,2,327.31,1.3
"2011","Kingston upon Thames","E09000021","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Kingston upon Thames","E09000021","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Kingston upon Thames","E09000021","Rural village",424,199,225,424,0,2,327.31,1.3
"2011","Kingston upon Thames","E09000021","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Kingston upon Thames","E09000021","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Kingston upon Thames","E09000021","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Merton","E09000024","Total",199693,98515,101178,198217,1476,2866,3760.87,53.1
"2011","Merton","E09000024","Urban (total)",199693,98515,101178,198217,1476,2866,3760.87,53.1
"2011","Merton","E09000024","Urban major conurbation",199693,98515,101178,198217,1476,2866,3760.87,53.1
"2011","Merton","E09000024","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Merton","E09000024","Urban city and town",0,0,0,0,0,0,0.00,
"2011","Merton","E09000024","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Merton","E09000024","Rural (total)",0,0,0,0,0,0,0.00,
"2011","Merton","E09000024","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Merton","E09000024","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Merton","E09000024","Rural village",0,0,0,0,0,0,0.00,
"2011","Merton","E09000024","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Merton","E09000024","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Merton","E09000024","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Redbridge","E09000026","Total",278970,138073,140897,277323,1647,3793,5641.14,49.5
"2011","Redbridge","E09000026","Urban (total)",278970,138073,140897,277323,1647,3793,5641.14,49.5
"2011","Redbridge","E09000026","Urban major conurbation",278970,138073,140897,277323,1647,3793,5641.14,49.5
"2011","Redbridge","E09000026","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Redbridge","E09000026","Urban city and town",0,0,0,0,0,0,0.00,
"2011","Redbridge","E09000026","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Redbridge","E09000026","Rural (total)",0,0,0,0,0,0,0.00,
"2011","Redbridge","E09000026","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Redbridge","E09000026","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Redbridge","E09000026","Rural village",0,0,0,0,0,0,0.00,
"2011","Redbridge","E09000026","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Redbridge","E09000026","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Redbridge","E09000026","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Richmond upon Thames","E09000027","Total",186990,91149,95841,184098,2892,3661,5741.52,32.6
"2011","Richmond upon Thames","E09000027","Urban (total)",186990,91149,95841,184098,2892,3661,5741.52,32.6
"2011","Richmond upon Thames","E09000027","Urban major conurbation",186990,91149,95841,184098,2892,3661,5741.52,32.6
"2011","Richmond upon Thames","E09000027","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Richmond upon Thames","E09000027","Urban city and town",0,0,0,0,0,0,0.00,
"2011","Richmond upon Thames","E09000027","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Richmond upon Thames","E09000027","Rural (total)",0,0,0,0,0,0,0.00,
"2011","Richmond upon Thames","E09000027","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Richmond upon Thames","E09000027","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Richmond upon Thames","E09000027","Rural village",0,0,0,0,0,0,0.00,
"2011","Richmond upon Thames","E09000027","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Richmond upon Thames","E09000027","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Richmond upon Thames","E09000027","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Sutton","E09000029","Total",190146,92443,97703,188695,1451,2587,4385.02,43.4
"2011","Sutton","E09000029","Urban (total)",190146,92443,97703,188695,1451,2587,4385.02,43.4
"2011","Sutton","E09000029","Urban major conurbation",189719,92254,97465,188337,1382,2581,4007.89,47.3
"2011","Sutton","E09000029","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Sutton","E09000029","Urban city and town",427,189,238,358,69,6,377.13,1.1
"2011","Sutton","E09000029","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Sutton","E09000029","Rural (total)",0,0,0,0,0,0,0.00,
"2011","Sutton","E09000029","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Sutton","E09000029","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Sutton","E09000029","Rural village",0,0,0,0,0,0,0.00,
"2011","Sutton","E09000029","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Sutton","E09000029","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Sutton","E09000029","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Waltham Forest","E09000031","Total",258249,128970,129279,256615,1634,2149,3881.40,66.5
"2011","Waltham Forest","E09000031","Urban (total)",258249,128970,129279,256615,1634,2149,3881.40,66.5
"2011","Waltham Forest","E09000031","Urban major conurbation",258249,128970,129279,256615,1634,2149,3881.40,66.5
"2011","Waltham Forest","E09000031","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Waltham Forest","E09000031","Urban city and town",0,0,0,0,0,0,0.00,
"2011","Waltham Forest","E09000031","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Waltham Forest","E09000031","Rural (total)",0,0,0,0,0,0,0.00,
"2011","Waltham Forest","E09000031","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Waltham Forest","E09000031","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Waltham Forest","E09000031","Rural village",0,0,0,0,0,0,0.00,
"2011","Waltham Forest","E09000031","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Waltham Forest","E09000031","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Waltham Forest","E09000031","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bracknell Forest","E06000036","Total",113205,56107,57098,110512,2693,1811,10938.54,10.3
"2011","Bracknell Forest","E06000036","Urban (total)",110896,54944,55952,108206,2690,1729,8177.53,13.6
"2011","Bracknell Forest","E06000036","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Bracknell Forest","E06000036","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Bracknell Forest","E06000036","Urban city and town",110896,54944,55952,108206,2690,1729,8177.53,13.6
"2011","Bracknell Forest","E06000036","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bracknell Forest","E06000036","Rural (total)",2309,1163,1146,2306,3,82,2761.01,0.8
"2011","Bracknell Forest","E06000036","Rural town and fringe",106,52,54,106,0,1,123.08,0.9
"2011","Bracknell Forest","E06000036","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bracknell Forest","E06000036","Rural village",1089,537,552,1089,0,25,881.49,1.2
"2011","Bracknell Forest","E06000036","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bracknell Forest","E06000036","Rural hamlet and isolated dwellings",1114,574,540,1111,3,56,1756.44,0.6
"2011","Bracknell Forest","E06000036","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Brighton and Hove","E06000043","Total",273369,136108,137261,266059,7310,2749,8266.71,33.1
"2011","Brighton and Hove","E06000043","Urban (total)",269051,134167,134884,265203,3848,2644,7755.22,34.7
"2011","Brighton and Hove","E06000043","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Brighton and Hove","E06000043","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Brighton and Hove","E06000043","Urban city and town",269051,134167,134884,265203,3848,2644,7755.22,34.7
"2011","Brighton and Hove","E06000043","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Brighton and Hove","E06000043","Rural (total)",4318,1941,2377,856,3462,105,511.49,8.4
"2011","Brighton and Hove","E06000043","Rural town and fringe",1004,413,591,361,643,22,158.39,6.3
"2011","Brighton and Hove","E06000043","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Brighton and Hove","E06000043","Rural village",0,0,0,0,0,0,0.00,
"2011","Brighton and Hove","E06000043","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Brighton and Hove","E06000043","Rural hamlet and isolated dwellings",3314,1528,1786,495,2819,83,353.10,9.4
"2011","Brighton and Hove","E06000043","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Isle of Wight","E06000046","Total",138265,67424,70841,133713,4552,1519,38016.10,3.6
"2011","Isle of Wight","E06000046","Urban (total)",93566,46049,47517,90004,3562,969,6671.45,14.0
"2011","Isle of Wight","E06000046","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Isle of Wight","E06000046","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Isle of Wight","E06000046","Urban city and town",93566,46049,47517,90004,3562,969,6671.45,14.0
"2011","Isle of Wight","E06000046","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Isle of Wight","E06000046","Rural (total)",44699,21375,23324,43709,990,550,31344.65,1.4
"2011","Isle of Wight","E06000046","Rural town and fringe",26689,12654,14035,25998,691,308,4007.14,6.7
"2011","Isle of Wight","E06000046","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Isle of Wight","E06000046","Rural village",10008,4803,5205,9905,103,125,6603.38,1.5
"2011","Isle of Wight","E06000046","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Isle of Wight","E06000046","Rural hamlet and isolated dwellings",8002,3918,4084,7806,196,117,20734.13,0.4
"2011","Isle of Wight","E06000046","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Medway","E06000035","Total",263925,130825,133100,259988,3937,2492,19203.31,13.7
"2011","Medway","E06000035","Urban (total)",235468,116810,118658,231631,3837,2205,6419.40,36.7
"2011","Medway","E06000035","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Medway","E06000035","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Medway","E06000035","Urban city and town",235468,116810,118658,231631,3837,2205,6419.40,36.7
"2011","Medway","E06000035","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Medway","E06000035","Rural (total)",28457,14015,14442,28357,100,287,12783.91,2.2
"2011","Medway","E06000035","Rural town and fringe",20741,10202,10539,20719,22,192,4153.92,5.0
"2011","Medway","E06000035","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Medway","E06000035","Rural village",4811,2371,2440,4787,24,49,3218.30,1.5
"2011","Medway","E06000035","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Medway","E06000035","Rural hamlet and isolated dwellings",2905,1442,1463,2851,54,46,5411.69,0.5
"2011","Medway","E06000035","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Milton Keynes","E06000042","Total",248821,123116,125705,246715,2106,3395,30862.53,8.1
"2011","Milton Keynes","E06000042","Urban (total)",227168,112428,114740,225216,1952,2973,9960.56,22.8
"2011","Milton Keynes","E06000042","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Milton Keynes","E06000042","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Milton Keynes","E06000042","Urban city and town",227168,112428,114740,225216,1952,2973,9960.56,22.8
"2011","Milton Keynes","E06000042","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Milton Keynes","E06000042","Rural (total)",21653,10688,10965,21499,154,422,20901.97,1.0
"2011","Milton Keynes","E06000042","Rural town and fringe",11712,5826,5886,11606,106,211,3006.23,3.9
"2011","Milton Keynes","E06000042","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Milton Keynes","E06000042","Rural village",8683,4246,4437,8636,47,176,13523.97,0.6
"2011","Milton Keynes","E06000042","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Milton Keynes","E06000042","Rural hamlet and isolated dwellings",1258,616,642,1257,1,35,4371.77,0.3
"2011","Milton Keynes","E06000042","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Portsmouth","E06000044","Total",205056,103201,101855,200052,5004,1610,4041.14,50.7
"2011","Portsmouth","E06000044","Urban (total)",205056,103201,101855,200052,5004,1610,4041.14,50.7
"2011","Portsmouth","E06000044","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Portsmouth","E06000044","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Portsmouth","E06000044","Urban city and town",205056,103201,101855,200052,5004,1610,4041.14,50.7
"2011","Portsmouth","E06000044","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Portsmouth","E06000044","Rural (total)",0,0,0,0,0,0,0.00,
"2011","Portsmouth","E06000044","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Portsmouth","E06000044","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Portsmouth","E06000044","Rural village",0,0,0,0,0,0,0.00,
"2011","Portsmouth","E06000044","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Portsmouth","E06000044","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Portsmouth","E06000044","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Reading","E06000038","Total",155698,77967,77731,151330,4368,1927,4039.86,38.5
"2011","Reading","E06000038","Urban (total)",155230,77704,77526,150862,4368,1923,4006.77,38.7
"2011","Reading","E06000038","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Reading","E06000038","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Reading","E06000038","Urban city and town",155230,77704,77526,150862,4368,1923,4006.77,38.7
"2011","Reading","E06000038","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
